0,-98.9791493170526
1,-121.78038410745556
2,-112.506857184869
3,-118.77329471036502
4,-97.74369275688969
5,-98.97788281189708
6,-65.57700048173629
7,-40.63252135333675
8,-37.4289921559264
9,-24.42706752879555
10,-99.05413876218924
11,-14.876311605777943
12,-40.07256360577748
13,-37.53053680297162
14,-45.87665427327916
15,-44.94776512895142
16,-31.204321389859885
17,-27.31158363577802
18,-40.24585156187045
19,-32.82035859635576
20,-44.13504811207104
21,-35.00416854189452
22,-47.77086566487867
23,-33.38761284749341
24,-37.91584965724389
25,-42.4073100635455
26,-40.21819747587852
27,-36.838316165439046
28,-41.94196931829851
29,-47.230547476196
30,-41.09972008308428
31,-36.495169992389215
32,-30.01395658348548
33,-27.83632217091147
34,-42.83334730564206
35,-36.8285820485011
36,-52.41872673509726
37,-45.192768313699005
38,-41.48138748123736
39,-45.27166734835553
40,-40.2885767360211
41,-43.01997022014604
42,-29.568198403227786
43,-45.83540962736846
40,-33.711327084621814
41,-87.5948752033053
42,-37.68738336646606
43,-34.830043993215085
44,-37.17461947133843
45,-38.24958254870366
46,-37.21017999202174
47,-33.63433779736237
45,-34.628338185112405
46,-42.840411175262695
47,-98.97532023092478
48,-40.30663974024818
49,-117.08089044391684
50,-37.8235812021839
51,-114.02742665040124
52,-118.90231785024301
53,-98.43857985903082
54,-97.80791415001094
55,-36.51910710347739
56,-86.64616280591693
57,-107.63496940983947
58,-55.27015077708705
59,-113.48342401667229
60,-35.94728405555309
61,-11.688928139935548
62,-100.60315907644728
63,173.13505175120878
64,-96.83524441967835
65,-37.32194412479621
66,-97.6419116797961
67,-99.23188190905671
68,-100.46332481959008
69,-16.68563733451729
70,-33.880501126424555
71,-117.71790548531001
72,-98.44611658862888
73,176.06124331404726
74,-98.06756427441293
75,-35.00209611577883
76,-113.96324883165138
77,-99.06299426820927
78,-101.19168774045012
79,-101.34106311129646
80,-36.572642490508414
81,-97.87929029169776
82,-111.69700041461923
83,-107.23095334492436
84,-105.68425889178367
85,-39.020523726035556
86,-141.75018364236297
87,-113.93556486202704
88,-104.20391081757595
89,-119.40509188134861
90,-33.321807341943966
91,-104.00105200642093
92,-110.00371959508064
93,-112.0724016170239
94,-102.18127739555908
95,-34.302633805999
96,-110.00250396809018
97,-104.49554373893797
98,-105.70748387084274
99,-106.90432397581122
100,-35.5976893028103
101,-98.27100947628107
102,-111.37178184319264
103,-118.67292459739721
104,-111.6433769863818
105,-36.330720546017766
106,-97.81504902372433
107,-88.86301577121793
108,-103.68975336218001
109,-98.53207624664324
110,-33.352495707411215
111,-98.16552743683518
112,-98.30794099689815
113,-98.63056238184471
114,175.56847788130491
115,-30.90899151496608
116,-96.99303762538759
117,-98.61090688050659
118,-101.48173874940962
119,-96.61335310903326
120,-23.57763060885758
121,-100.57183297973671
122,42.08087252826781
123,-107.2507116781838
124,178.69368150440357
125,-17.044938435772238
126,-98.26988059040337
127,-98.20706677917215
128,-97.91900882379517
129,-98.32067900397878
130,-108.67447330371922
131,-14.52336335503027
132,-98.30723848078873
133,-107.29986679033104
134,-149.06755836698406
135,-106.39677596946821
136,-102.95075675115942
137,-9.56939444324074
138,-100.50148738322972
139,-97.90416191126802
140,-7.677699523879213
141,-99.72400993228965
142,-87.39559081551118
143,-97.90482277665015
144,-107.46096215535513
145,-106.29836851838634
146,-97.40095268096543
147,-99.25429187693723
148,-98.04160550337363
149,-99.96054282222262
150,-5.530758747111549
151,-121.28255750046878
152,-101.92478622071496
153,-123.74686467076376
154,-50.08664699749743
155,-102.85220409885444
156,-402.43737113410856
157,-101.17825198073022
158,-98.84137865295537
159,-98.7969128798349
160,-102.18944928846062
161,-98.31301300273265
162,-97.97785335038827
163,-97.39414916818993
164,-98.43381016530942
165,-103.23974939152818
160,-102.7715291908503
161,-97.97752632482354
162,-112.6436843044927
163,-106.34224820415953
164,-101.63591045986462
165,-102.50397255779905
165,-102.19372296432115
166,-103.45520898399786
167,-102.33658162452369
168,-99.25960094167877
169,-108.71473194619665
170,-101.8041388412817
171,177.9783799752164
172,-100.80143413721326
173,-98.3131767851226
174,-98.33522721461618
175,-102.73182475182644
176,-98.75445255148456
177,176.3812427585323
178,-96.89912326280674
179,-119.17138908407613
180,-101.64438809433094
181,-97.79150691811688
182,55.099379288765135
183,-100.4794933981592
184,-108.49517967199463
185,-101.26543538149393
186,-110.60046362721705
187,-98.15726792934456
188,-97.93605966743877
189,-102.46642817629751
190,-101.10780001380515
191,-98.21771237099973
192,-97.45231579492922
193,-123.25154355797984
194,-101.72012173000658
195,-102.02486789991387
196,-110.23136721583096
197,-98.40499065913025
198,-114.22012837757613
199,-111.32222672514003
200,-101.2512721064472
201,-101.78074777589532
202,11.5333876710324
203,-105.66131583570078
204,-98.53225293092399
205,-99.57953172251149
206,-114.74961606809873
207,-97.92982925367122
208,-98.58099171190868
209,-97.29481907467925
210,-100.4836963792868
211,-98.51403369676261
212,-86.85562953905716
213,-98.0291656575544
214,-97.24224239766627
215,-100.25746743395068
216,-98.06500301064811
217,175.67190306455893
218,-86.4415058876653
219,-98.49880707735842
220,-98.87990304863426
221,-98.90918113701689
222,-101.56861401879806
223,-103.43484689816185
224,-19.515793025796423
225,-98.77110569706947
226,-133.77179345690504
227,-97.18609528627438
228,-98.46176565108914
229,-98.71008768019507
230,-98.38282552619349
231,176.20454576445243
232,-101.74668959302416
233,164.01824016271348
234,-97.45562879444556
235,-98.6938542937344
236,-97.83887917136134
237,-98.49157769596877
238,-97.85703958426585
239,-98.06077504623971
240,-98.60871140163907
241,-98.61334108605338
242,-103.08562535373638
243,-97.8951322292603
244,-99.20690591219076
245,-98.51362597082792
246,-98.31713193658054
247,-98.01706975505627
248,-97.96910729104549
249,-97.66008087396239
250,-98.44891579330178
251,-98.00065856140975
252,44.18884131817442
253,-97.67460546857438
254,-86.96579915557584
255,-98.39720656830195
256,-97.97194844871237
257,-97.53246539810696
258,-97.37791120611791
259,-99.27689419298844
260,-98.32570898021851
261,-98.01322799524279
262,-98.55396512961346
263,28.649208950762635
264,-98.91537528065288
265,-98.32273693886575
266,-105.0723315654343
267,-101.18436638076216
268,-75.39021967597066
269,-97.64711912968734
270,-98.38040272631689
271,-98.08579986131042
272,-100.55795053248511
273,-101.41356245064385
274,-98.45929176320627
275,-98.34616851777355
276,-98.28661133534996
277,-98.26254623588375
278,-98.28141602984937
279,-97.01920285386744
280,-98.2928225701784
281,-268.89507218741613
282,-126.13721233620493
283,-96.97678048973599
284,-98.77263977742699
285,-98.29013116495283
286,-106.74720291486865
287,-98.31985898446533
288,-97.42314365237183
289,-101.02399301875268
290,-98.29553169169714
291,-98.41865318354131
292,-88.39933095458005
293,-89.35825064701577
294,-98.62140826740422
295,-98.27599183448143
296,-105.52394743502751
297,-101.10928062265478
298,-98.6218116550498
299,-97.3739113171524
300,-98.2604982003992
301,-98.3940029462153
302,-104.1315267043756
303,175.00044998951935
304,12.91952025469132
305,-97.74513840671452
306,-109.98090613641857
307,-693.3253610080353
308,-117.18479368208469
309,-98.58280621524037
310,-97.71332222046996
310,-97.69921046281787
311,-111.20351386654136
312,-111.89068581419285
313,-97.42604419770474
310,-97.4205158616912
311,-97.5559132715151
312,-100.39191200344342
313,-108.8088476002207
314,-98.37362501037724
315,-97.72181665759791
316,37.615814587069686
317,-98.14839832792438
318,-98.07686005601258
319,-99.78286048858601
320,-97.70134458781942
321,-114.6408031126615
322,-96.83666154753091
323,-97.33075638101866
324,-96.25312675221527
325,-97.65220983635967
326,-105.94051383950065
325,-96.96194922948506
325,-97.40839792947271
326,-114.12933777152749
325,-97.68053620494604
326,-98.8181582109595
327,-116.2263653155317
328,-100.11091875867857
329,-100.55485915354427
330,-96.93827333018713
330,-97.73676683623076
330,-97.72822809186202
331,-99.89874890073739
332,-98.69185861593225
333,-101.2853371421729
334,-211.8711201851124
335,-97.66572841885144
335,-97.8932769950017
335,-97.65704853389849
336,-102.8693797763927
337,-99.81650438024005
338,-103.99615831102506
339,-111.00206651693487
340,-97.81419412909527
341,-120.57025848853456
340,-97.78096238909085
341,-99.59886029076061
342,-98.82798361511793
343,-97.9083371005307
344,-101.72772257333382
345,-97.71433808793817
345,-97.68167730632555
346,-110.77474808937616
347,-97.83079183168816
348,22.815360480708527
349,-101.06242025786705
350,-97.78304727249748
351,-17.889048650029252
352,-106.6029880972972
353,-98.27517052634371
354,-111.04186132307252
355,-99.88418272470237
356,-101.2102567234821
357,-100.99904547257512
