0,0.023082023486495018
1,0.01904934272170067
2,0.015403504483401775
3,0.011673573404550552
4,0.0069266753271222115
5,0.003434494137763977
6,0.0018896759720519185
7,0.0017410928849130869
8,0.004140717908740044
9,0.254400372505188
10,0.5865775346755981
11,0.8652852773666382
12,1.1283732652664185
13,1.2890517711639404
14,1.2388912439346313
15,1.1828941106796265
16,1.151336431503296
17,1.0754107236862183
18,1.2542955875396729
19,1.4757030010223389
20,1.6136471033096313
21,1.5836753845214844
22,1.525646686553955
23,1.6458317041397095
24,1.8128166198730469
25,1.9534363746643066
26,2.1682989597320557
27,2.3824462890625
28,2.5942533016204834
29,2.7877817153930664
30,2.883197069168091
31,2.8399178981781006
32,2.8275394439697266
33,2.7328662872314453
34,2.646602153778076
35,2.8200926780700684
36,2.9304075241088867
37,2.8366830348968506
38,2.820504665374756
39,2.762883424758911
40,2.730282783508301
41,2.7352678775787354
42,2.7095515727996826
43,2.620445489883423
44,2.536677122116089
45,2.4732282161712646
46,2.467087984085083
47,2.43745493888855
48,2.425971269607544
49,2.3889145851135254
50,2.31510329246521
51,2.2455379962921143
52,2.173082113265991
53,2.164182424545288
54,2.1567132472991943
55,2.155275821685791
56,2.157656669616699
57,2.1609556674957275
58,2.117475748062134
59,2.1135342121124268
60,2.114611864089966
61,2.138589382171631
62,2.1685445308685303
63,2.1647796630859375
64,2.1588714122772217
65,2.177197217941284
66,2.215944528579712
67,2.2391793727874756
68,2.256934642791748
69,2.2478067874908447
70,2.2119460105895996
71,2.160322666168213
72,2.118523597717285
73,2.0871026515960693
74,2.0464677810668945
75,2.0325217247009277
76,2.038902759552002
77,2.045809507369995
78,2.050490379333496
79,2.058117389678955
80,2.065674304962158
81,2.0720226764678955
82,2.0789549350738525
83,2.079183340072632
84,2.082212448120117
85,2.084139108657837
86,2.0849814414978027
87,2.0847628116607666
88,2.0835959911346436
89,2.0827271938323975
90,2.0682318210601807
91,2.060910701751709
92,2.048370361328125
93,2.0289132595062256
94,2.026484251022339
95,2.0281217098236084
96,2.004173994064331
97,2.0003280639648438
98,1.9978299140930176
99,1.9963188171386719
100,1.989151954650879
101,1.967660903930664
102,1.9680500030517578
103,1.9516578912734985
104,1.9360466003417969
105,1.9173414707183838
106,1.9092857837677002
107,1.895325779914856
108,1.8971589803695679
109,1.9002519845962524
110,1.90234375
111,1.8866961002349854
112,1.8895020484924316
113,1.8978118896484375
114,1.8817532062530518
115,1.8842500448226929
116,1.8864871263504028
117,1.8877052068710327
118,1.8876904249191284
119,1.88654363155365
120,1.8731521368026733
121,1.8561773300170898
122,1.8492437601089478
123,1.8331053256988525
124,1.832655906677246
125,1.8327194452285767
126,1.8165589570999146
127,1.8008004426956177
128,1.8008612394332886
129,1.8004854917526245
130,1.7905423641204834
131,1.783043622970581
132,1.7929304838180542
133,1.7825849056243896
134,1.7954883575439453
135,1.7996665239334106
136,1.6833617687225342
137,1.7963411808013916
138,1.7373896837234497
139,1.7817367315292358
140,1.7957913875579834
141,1.7595369815826416
142,1.7042697668075562
143,1.7450177669525146
144,1.649817705154419
145,1.7403544187545776
146,1.6990678310394287
147,1.7459386587142944
148,1.686962604522705
149,1.7540271282196045
150,1.7696998119354248
151,1.5717694759368896
152,1.6711483001708984
153,1.7478222846984863
154,1.7616978883743286
155,1.8042465448379517
156,1.7028239965438843
157,1.7477877140045166
158,1.6572405099868774
159,1.6553691625595093
160,1.5848573446273804
161,1.7058311700820923
162,1.6193618774414062
163,1.7127050161361694
164,1.6811413764953613
165,1.6139243841171265
166,1.5178873538970947
167,1.6883203983306885
168,1.5884205102920532
169,1.6302231550216675
170,1.5670239925384521
171,1.657685399055481
172,1.6703330278396606
173,1.633517861366272
174,1.6578843593597412
175,1.5739728212356567
176,1.7933186292648315
177,1.5796229839324951
178,1.6552846431732178
179,1.6959625482559204
180,1.7061821222305298
181,1.5804299116134644
182,1.652734398841858
183,1.5129953622817993
184,1.5600744485855103
185,1.5857206583023071
186,1.6129385232925415
187,1.6658295392990112
188,1.6215955018997192
189,1.5500777959823608
190,1.7043828964233398
191,1.5705004930496216
192,1.5712672472000122
193,1.49076509475708
194,1.5588363409042358
195,1.5410796403884888
196,1.5433436632156372
197,1.5465888977050781
198,1.5431568622589111
199,1.5362001657485962
200,1.58821439743042
201,1.5239605903625488
202,1.612236499786377
203,1.4747591018676758
204,1.6127811670303345
205,1.4875673055648804
206,1.5734537839889526
207,1.4673930406570435
208,1.6711139678955078
209,1.549621343612671
210,1.5317562818527222
211,1.470085620880127
212,1.4554139375686646
213,1.4249372482299805
214,1.5377298593521118
215,1.3956912755966187
216,1.5592501163482666
217,1.500301718711853
218,1.3621630668640137
219,1.4938461780548096
220,1.3773818016052246
221,1.5182559490203857
222,1.5149918794631958
223,1.3222167491912842
224,1.4427146911621094
225,1.4916704893112183
226,1.4132038354873657
227,1.3966294527053833
228,1.3532352447509766
229,1.2676697969436646
230,1.3449714183807373
231,1.3708828687667847
232,1.364144206047058
233,1.3344310522079468
234,1.3888530731201172
235,1.3623952865600586
236,1.399996280670166
237,1.2869811058044434
238,1.2820420265197754
239,1.4282605648040771
240,1.1606296300888062
241,1.423835277557373
242,1.2394953966140747
243,1.4116982221603394
244,1.4192849397659302
245,1.231266736984253
246,1.2484551668167114
247,1.1045693159103394
248,1.1390459537506104
249,1.3114943504333496
250,1.2658730745315552
251,1.4319411516189575
252,1.4610399007797241
253,1.298668622970581
254,1.3984957933425903
255,1.2796695232391357
256,1.1340699195861816
257,1.3073598146438599
258,1.3639601469039917
259,1.376006007194519
260,1.345172643661499
261,1.1548129320144653
262,1.2568845748901367
263,1.3701056241989136
264,1.2420432567596436
265,1.0773290395736694
266,1.2756375074386597
267,1.2582532167434692
268,1.182781457901001
269,1.3414855003356934
270,1.3400378227233887
271,1.3089057207107544
272,1.2035140991210938
273,1.3301156759262085
274,1.353050947189331
275,1.2073464393615723
276,1.2509485483169556
277,1.1573679447174072
278,1.2217051982879639
279,1.3650423288345337
280,1.1687531471252441
281,1.201200246810913
282,1.1274064779281616
283,1.1918853521347046
284,1.267195463180542
285,1.2655125856399536
286,1.3078019618988037
287,1.263730525970459
288,1.2223527431488037
289,1.1464210748672485
290,1.2649223804473877
291,1.1997774839401245
292,1.1184186935424805
293,1.0952097177505493
294,1.054075002670288
295,1.2552540302276611
296,1.3291829824447632
297,1.11799955368042
298,1.2601598501205444
299,1.2598212957382202
300,1.3139612674713135
301,1.164724349975586
302,1.1513097286224365
303,1.1351443529129028
304,1.1709829568862915
305,1.296857237815857
306,1.199272632598877
307,1.0105639696121216
308,1.1700494289398193
309,1.266577959060669
310,1.1860260963439941
311,1.1995434761047363
312,1.1325488090515137
313,1.0762038230895996
314,1.0896916389465332
315,1.0614179372787476
316,1.0824074745178223
317,1.145763874053955
318,1.1765542030334473
319,1.1616332530975342
320,1.100892424583435
321,1.1145154237747192
322,1.170676827430725
323,1.1467188596725464
324,1.2881709337234497
325,1.1771738529205322
326,1.1779975891113281
327,1.179418921470642
328,1.1344386339187622
329,1.0204119682312012
330,1.0699604749679565
331,1.063968300819397
332,0.9884082078933716
333,1.1810930967330933
334,1.1565994024276733
335,0.9710677266120911
336,1.0988465547561646
337,1.0656155347824097
338,0.9633674025535583
339,0.9688410758972168
340,0.9896923899650574
341,1.0328577756881714
342,1.0877892971038818
343,1.215898871421814
344,1.219328761100769
345,0.9520567655563354
346,0.8777122497558594
347,1.1091560125350952
348,1.1366087198257446
349,1.0348092317581177
350,0.9930016398429871
351,0.9997604489326477
352,0.9627223610877991
353,1.198447585105896
354,1.0322707891464233
355,0.9931192994117737
356,0.9513863325119019
357,0.9116634130477905
358,1.0615134239196777
359,0.9652338027954102
360,1.1267298460006714
361,0.9897259473800659
362,0.8932071328163147
363,0.9909078478813171
364,1.0044912099838257
365,0.975678026676178
366,1.1718136072158813
367,1.0496934652328491
368,0.8374526500701904
369,0.8898159265518188
370,0.985788881778717
371,0.9440976977348328
372,0.9105179905891418
373,0.9978051781654358
374,0.9813854694366455
375,1.145659327507019
376,0.9008920788764954
377,0.8883637189865112
378,0.8699318170547485
379,0.8178980350494385
380,0.9680787324905396
381,0.8172135353088379
382,0.8136688470840454
383,0.8459423780441284
384,0.9020869135856628
385,0.842862069606781
386,0.9382646679878235
387,0.8223005533218384
388,0.8672892451286316
389,0.7901944518089294
390,0.8067485690116882
391,0.7507888078689575
392,0.7477321028709412
393,0.9535219669342041
394,0.7479705810546875
